DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(3.0m),Dir#1(3.0m),Speed#2(5.0m),Dir#2(5.0m),Speed#3(7.0m),Dir#3(7.0m),Speed#4(9.0m),Dir#4(9.0m),Speed#5(11.0m),Dir#5(11.0m),Speed#6(13.0m),Dir#6(13.0m),Speed#7(15.0m),Dir#7(15.0m),Speed#8(17.0m),Dir#8(17.0m),Speed#9(19.0m),Dir#9(19.0m),Speed#10(21.0m),Dir#10(21.0m),Speed#11(23.0m),Dir#11(23.0m),Speed#12(25.0m),Dir#12(25.0m),Speed#13(27.0m),Dir#13(27.0m),Speed#14(29.0m),Dir#14(29.0m),Speed#15(31.0m),Dir#15(31.0m),Speed#16(33.0m),Dir#16(33.0m),Speed#17(35.0m),Dir#17(35.0m),Speed#18(37.0m),Dir#18(37.0m),Speed#19(39.0m),Dir#19(39.0m),Speed#20(41.0m),Dir#20(41.0m),Speed#21(43.0m),Dir#21(43.0m),Speed#22(45.0m),Dir#22(45.0m),Speed#23(47.0m),Dir#23(47.0m),Speed#24(49.0m),Dir#24(49.0m),Speed#25(51.0m),Dir#25(51.0m),Speed#26(53.0m),Dir#26(53.0m),Speed#27(55.0m),Dir#27(55.0m),
2/02/2017 19:00:00, 16.4,232.3,  2.5, -6.4, 45.600, 25.10,  0.0,  0.0,  0.057, 142.13,  0.093, 187.31,  0.084, 205.63,  0.070, 204.94,  0.050, 171.82,  0.066, 103.44,  0.062, 121.16,  0.071, 123.81,  0.088, 139.22,  0.122, 119.65,  0.149, 121.39,  0.167, 127.24,  0.131, 116.32,  0.150, 104.62,  0.169,  97.18,  0.147,  94.79,  0.108, 112.51,  0.133,  99.38,  0.123, 284.22,  0.256,   8.93,  0.422,  11.14,  0.439,   6.84,  0.261,   8.52,  0.095, 345.33,  0.049, 119.01,  0.132, 107.41,  0.109,  82.01,
2/02/2017 20:00:00, 16.6,232.3,  2.5, -6.4, 45.532, 25.75,  0.0,  0.0,  0.158,  40.06,  0.105,  50.73,  0.105,  47.82,  0.070,  88.41,  0.073, 119.83,  0.091, 106.08,  0.092, 107.37,  0.051, 122.90,  0.047, 149.17,  0.031, 110.12,  0.060, 105.36,  0.080, 110.39,  0.116,  90.62,  0.110,  88.10,  0.115,  82.04,  0.110,  76.02,  0.149,  62.52,  0.127,  65.30,  0.183, 283.43,  0.270, 283.66,  0.274, 354.86,  0.176,  12.50,  0.102, 350.46,  0.093,  39.75,  0.047,  48.71,  0.084,  48.88,  0.057,  89.17,
2/02/2017 21:00:00, 16.6,232.3,  2.5, -6.4, 45.472, 27.31,  0.0,  0.0,  0.083, 347.93,  0.054, 346.57,  0.014, 337.16,  0.026,   0.72,  0.019, 310.72,  0.037, 134.77,  0.029,  73.22,  0.019, 256.79,  0.021, 256.15,  0.022, 223.78,  0.038, 211.01,  0.028, 209.73,  0.049, 231.34,  0.014, 262.38,  0.014, 100.36,  0.036,  19.28,  0.038,  32.01,  0.052, 336.11,  0.284, 328.76,  0.557,  22.58,  0.464,  13.94,  0.597, 355.87,  0.283, 328.73,  0.159, 330.13,  0.044,  35.01,  0.062, 303.13,  0.075, 342.88,
2/02/2017 22:00:00, 16.5,232.2,  2.5, -6.4, 45.387, 26.88,  0.0,  0.0,  0.163, 267.98,  0.152, 260.05,  0.120, 280.77,  0.180, 292.77,  0.180, 296.98,  0.175, 301.15,  0.175, 297.45,  0.159, 294.53,  0.167, 304.11,  0.131, 305.95,  0.088, 305.36,  0.038, 317.91,  0.027, 318.68,  0.044, 307.79,  0.039, 294.47,  0.057, 319.10,  0.085, 312.55,  0.059, 330.53,  0.080, 264.11,  0.176, 317.49,  0.306, 331.79,  0.305, 326.34,  0.313, 319.91,  0.157, 330.28,  0.063,   6.84,  0.050,   7.48,  0.089,  19.82,
2/02/2017 23:00:00, 16.6,232.1,  2.5, -6.4, 45.349, 26.97,  0.0,  0.0,  0.312, 322.04,  0.286, 319.14,  0.319, 314.74,  0.306, 308.28,  0.317, 306.63,  0.339, 307.96,  0.307, 309.50,  0.296, 307.52,  0.257, 310.24,  0.227, 309.34,  0.219, 306.36,  0.199, 307.69,  0.162, 308.20,  0.159, 317.16,  0.162, 321.67,  0.146, 333.16,  0.171, 327.11,  0.207, 339.96,  0.260, 329.75,  0.250,   4.11,  0.464, 353.77,  0.546, 326.08,  0.516, 322.35,  0.316, 308.30,  0.256, 315.47,  0.228, 308.48,  0.238, 309.28,
3/02/2017 00:00:00, 16.5,232.2,  2.5, -6.4, 45.353, 27.07,  0.0,  0.0,  0.186, 317.99,  0.210, 313.21,  0.269, 307.83,  0.247, 309.73,  0.244, 309.46,  0.215, 302.62,  0.222, 300.55,  0.195, 283.47,  0.152, 296.87,  0.114, 294.69,  0.120, 280.45,  0.119, 276.59,  0.126, 289.05,  0.085, 283.78,  0.104, 268.40,  0.075, 305.30,  0.029, 351.59,  0.063, 303.11,  0.144, 338.03,  0.413,   5.19,  0.568,   3.63,  0.631,   4.02,  0.424, 326.32,  0.189, 316.84,  0.117, 324.87,  0.129, 319.57,  0.112, 350.77,
3/02/2017 01:00:00, 16.5,232.2,  2.5, -6.4, 45.396, 26.18,  0.0,  0.0,  0.149, 314.72,  0.157, 325.66,  0.121, 304.86,  0.133, 295.93,  0.148, 279.95,  0.144, 275.47,  0.131, 285.86,  0.131, 257.99,  0.109, 262.73,  0.158, 243.34,  0.136, 241.78,  0.112, 229.95,  0.107, 226.06,  0.086, 199.71,  0.063, 183.78,  0.013, 153.43,  0.031, 114.23,  0.018, 148.20,  0.194, 350.79,  0.511,  26.20,  0.742,  27.28,  0.587,  34.57,  0.282,  11.42,  0.179, 300.23,  0.126, 316.78,  0.089, 298.59,  0.010, 155.81,
3/02/2017 02:00:00, 16.5,232.3,  2.5, -6.4, 45.488, 26.42,  0.0,  0.0,  0.197, 337.09,  0.185, 335.87,  0.163, 325.33,  0.161, 310.29,  0.161, 321.24,  0.170, 300.00,  0.178, 302.61,  0.154, 293.27,  0.175, 285.70,  0.172, 273.32,  0.151, 270.90,  0.090, 258.05,  0.086, 275.84,  0.065, 236.35,  0.055, 231.10,  0.054, 303.24,  0.003, 118.67,  0.029,  32.68,  0.220, 354.35,  0.536,  28.59,  0.735,  29.24,  0.576,  29.78,  0.364,  20.52,  0.143, 312.36,  0.056, 308.53,  0.066, 280.01,  0.037, 349.30,
3/02/2017 03:00:00, 16.5,232.3,  2.5, -6.4, 45.573, 26.82,  0.0,  0.0,  0.055, 289.63,  0.054, 314.71,  0.115,  25.49,  0.071,  27.71,  0.020, 336.56,  0.006, 135.24,  0.060, 248.27,  0.054, 261.71,  0.024, 234.53,  0.028, 209.31,  0.047, 171.87,  0.069, 144.43,  0.052, 139.71,  0.024, 130.31,  0.029, 123.81,  0.053, 124.62,  0.081, 104.05,  0.043,  99.14,  0.172,  16.57,  0.504,  32.89,  0.747,  34.26,  0.762,  34.76,  0.548,  35.45,  0.211,  20.97,  0.134,  26.10,  0.160,  25.59,  0.171,  64.88,
3/02/2017 04:00:00, 16.5,232.2,  2.5, -6.4, 45.676, 26.37,  0.0,  0.0,  0.066, 290.58,  0.047, 259.86,  0.069, 236.33,  0.054, 207.19,  0.070, 155.33,  0.087, 116.68,  0.108, 119.77,  0.120, 125.19,  0.129, 123.72,  0.156, 133.22,  0.150, 147.38,  0.164, 136.07,  0.184, 120.68,  0.176, 121.29,  0.188, 113.91,  0.210, 109.96,  0.230, 121.56,  0.221, 116.71,  0.094,  13.50,  0.360,  18.25,  0.524,  29.79,  0.731,  21.74,  0.295,   2.21,  0.094,  13.33,  0.137, 106.59,  0.123, 108.71,  0.152, 121.18,
3/02/2017 05:00:00, 16.5,232.3,  2.5, -6.4, 45.708, 25.44,  0.0,  0.0,  0.077, 244.36,  0.114, 247.22,  0.163, 239.18,  0.140, 233.89,  0.104, 240.66,  0.097, 230.56,  0.059, 220.92,  0.079, 211.49,  0.099, 149.61,  0.156, 138.41,  0.172, 122.24,  0.221, 120.32,  0.235, 122.48,  0.276, 115.86,  0.285, 109.47,  0.306, 110.50,  0.338, 115.93,  0.339, 114.84,  0.058, 347.84,  0.333,  34.45,  0.513,  33.17,  0.684,  39.24,  0.355,  45.80,  0.397,  73.65,  0.306, 100.00,  0.307, 119.71,  0.274, 118.79,
3/02/2017 06:00:00, 16.5,232.3,  2.5, -6.4, 45.703, 25.15,  0.0,  0.0,  0.127, 303.25,  0.135, 311.66,  0.138, 321.86,  0.128, 313.49,  0.076, 306.01,  0.055, 301.42,  0.037, 324.83,  0.065, 203.73,  0.099, 149.77,  0.162, 132.34,  0.181, 117.32,  0.235, 112.23,  0.273, 116.90,  0.328, 110.20,  0.351, 108.41,  0.363, 107.05,  0.400, 103.72,  0.399, 100.21,  0.125, 285.94,  0.149, 275.68,  0.219, 269.37,  0.180, 301.05,  0.063, 277.25,  0.037, 255.09,  0.295, 136.69,  0.329, 135.40,  0.322, 136.33,
3/02/2017 07:00:00, 16.5,232.3,  2.5, -6.4, 45.673, 25.99,  0.0,  0.0,  0.053,  66.43,  0.055,  36.63,  0.057,  41.76,  0.044, 346.67,  0.019,  13.23,  0.034, 127.61,  0.112, 136.16,  0.166, 139.17,  0.210, 133.20,  0.279, 127.41,  0.285, 119.86,  0.356, 108.57,  0.369, 107.66,  0.351, 105.17,  0.356, 107.16,  0.346, 103.10,  0.406, 101.38,  0.387,  96.88,  0.153, 339.02,  0.303,  28.83,  0.248, 332.85,  0.572, 351.58,  0.298,  11.73,  0.060, 239.51,  0.058, 112.78,  0.221, 121.50,  0.241, 147.85,
3/02/2017 08:00:00, 16.4,232.3,  2.5, -6.4, 45.626, 26.51,  0.0,  0.0,  0.185, 334.06,  0.175, 336.30,  0.180, 343.84,  0.129, 352.23,  0.094, 349.67,  0.021,  55.48,  0.029,  87.36,  0.054,  70.76,  0.069,  77.30,  0.112,  68.82,  0.151,  45.80,  0.175,  39.75,  0.209,  36.04,  0.224,  38.28,  0.201,  46.83,  0.209,  49.88,  0.201,  53.11,  0.201,  67.81,  0.359, 314.89,  0.186,   2.49,  0.616, 310.97,  0.779, 314.04,  0.566, 307.50,  0.456, 325.28,  0.222, 320.02,  0.102, 316.53,  0.084, 347.02,
3/02/2017 09:00:00, 16.4,232.3,  2.5, -6.4, 45.538, 26.31,  0.0,  0.0,  0.078, 267.41,  0.126, 292.01,  0.149, 297.16,  0.150, 313.99,  0.179, 318.36,  0.175, 327.96,  0.170, 321.25,  0.227, 331.95,  0.244, 324.80,  0.282, 328.99,  0.265, 329.32,  0.328, 335.87,  0.290, 337.80,  0.242, 340.51,  0.210, 336.30,  0.200, 351.14,  0.165, 349.24,  0.134, 351.67,  0.499, 323.04,  0.204,   2.06,  0.472, 327.24,  0.601, 335.23,  0.240, 326.76,  0.202,   0.77,  0.065,  25.01,  0.047, 310.05,  0.119, 329.94,
3/02/2017 10:00:00, 16.6,232.2,  2.5, -6.4, 45.455, 26.99,  0.0,  0.0,  0.134, 295.46,  0.176, 301.08,  0.206, 301.36,  0.227, 304.35,  0.230, 305.25,  0.248, 308.92,  0.262, 311.25,  0.295, 311.92,  0.321, 324.03,  0.325, 328.76,  0.336, 327.98,  0.342, 320.24,  0.325, 311.65,  0.343, 304.12,  0.356, 302.44,  0.396, 301.39,  0.440, 300.32,  0.471, 295.15,  0.715, 313.97,  0.494, 269.09,  0.968, 289.83,  1.182, 287.71,  0.750, 280.16,  0.700, 286.72,  0.664, 281.55,  0.463, 287.86,  0.475, 288.54,
3/02/2017 11:00:00, 16.5,232.2,  2.5, -6.4, 45.402, 27.33,  0.0,  0.0,  0.152, 322.62,  0.298, 311.73,  0.337, 307.51,  0.376, 304.83,  0.399, 302.72,  0.402, 309.44,  0.412, 308.65,  0.430, 310.97,  0.415, 310.73,  0.377, 312.87,  0.390, 305.18,  0.401, 303.17,  0.369, 302.91,  0.388, 301.80,  0.388, 298.03,  0.385, 297.21,  0.389, 297.48,  0.410, 303.39,  0.444, 307.33,  0.337, 278.56,  1.041, 296.41,  1.283, 288.39,  0.860, 278.04,  0.859, 303.13,  0.704, 311.99,  0.504, 299.48,  0.410, 305.04,
3/02/2017 12:00:00, 16.6,232.2,  2.5, -6.4, 45.378, 26.64,  0.0,  0.0,  0.233, 300.77,  0.291, 295.11,  0.331, 286.89,  0.340, 288.41,  0.376, 290.91,  0.388, 289.70,  0.388, 287.26,  0.394, 287.47,  0.393, 288.11,  0.379, 290.52,  0.369, 292.26,  0.358, 294.75,  0.326, 294.29,  0.311, 299.84,  0.287, 296.97,  0.319, 295.50,  0.315, 307.41,  0.345, 313.63,  0.393, 308.76,  0.502, 261.00,  0.816, 284.44,  0.812, 283.13,  0.368, 277.75,  0.331, 280.59,  0.242, 279.24,  0.251, 238.26,  0.172, 262.13,
3/02/2017 13:00:00, 16.5,232.1,  2.5, -6.4, 45.406, 26.62,  0.0,  0.0,  0.288, 351.43,  0.228, 345.87,  0.197, 323.59,  0.201, 312.14,  0.224, 314.39,  0.181, 312.60,  0.205, 314.27,  0.196, 310.47,  0.221, 320.19,  0.208, 320.11,  0.194, 323.84,  0.237, 309.70,  0.255, 292.66,  0.247, 287.91,  0.280, 285.84,  0.340, 283.85,  0.356, 282.08,  0.342, 276.16,  0.304, 277.12,  0.291, 274.22,  0.906, 280.32,  0.881, 291.38,  0.580, 294.81,  0.713, 293.63,  0.390, 282.77,  0.285, 270.89,  0.334, 251.64,
3/02/2017 14:00:00, 16.6,232.1,  2.5, -6.4, 45.473, 27.23,  0.0,  0.0,  0.186, 315.28,  0.192, 318.51,  0.220, 318.18,  0.235, 323.54,  0.223, 324.74,  0.239, 326.17,  0.285, 317.12,  0.249, 312.68,  0.253, 311.48,  0.225, 306.96,  0.220, 305.84,  0.238, 304.71,  0.245, 303.00,  0.303, 298.78,  0.300, 292.49,  0.322, 293.03,  0.327, 287.29,  0.310, 278.26,  0.459, 314.56,  0.346, 263.82,  0.859, 289.50,  1.054, 292.63,  0.527, 279.70,  0.670, 290.56,  0.590, 290.24,  0.480, 263.71,  0.390, 266.52,
3/02/2017 15:00:00, 16.6,232.1,  2.5, -6.4, 45.536, 26.93,  0.0,  0.0,  0.153, 307.70,  0.152, 312.20,  0.162, 305.14,  0.237, 306.42,  0.219, 309.85,  0.225, 310.75,  0.204, 303.98,  0.189, 317.39,  0.201, 321.44,  0.253, 329.65,  0.223, 324.06,  0.230, 321.67,  0.217, 316.09,  0.195, 316.62,  0.237, 313.09,  0.260, 304.52,  0.233, 303.30,  0.225, 298.77,  0.388, 288.57,  0.416, 270.52,  0.851, 286.96,  1.026, 290.72,  0.661, 283.59,  0.788, 287.07,  0.642, 288.44,  0.382, 287.44,  0.330, 287.36,
3/02/2017 16:00:00, 16.5,232.1,  2.5, -6.4, 45.606, 26.96,  0.0,  0.0,  0.137, 170.10,  0.141, 182.97,  0.151, 193.31,  0.137, 188.62,  0.107, 197.33,  0.092, 205.78,  0.056, 214.37,  0.015, 104.36,  0.022, 178.91,  0.054,  15.69,  0.086,  27.76,  0.063,  17.86,  0.047, 348.03,  0.054, 340.60,  0.053, 282.60,  0.089, 292.65,  0.105, 289.95,  0.120, 283.52,  0.378, 275.55,  0.432, 265.61,  0.680, 281.73,  0.941, 284.86,  0.536, 273.13,  0.520, 275.48,  0.412, 280.27,  0.327, 267.93,  0.250, 287.07,
3/02/2017 17:00:00, 16.6,232.1,  2.5, -6.4, 45.636, 26.08,  0.0,  0.0,  0.024,  45.42,  0.068,  92.37,  0.153, 115.77,  0.102, 101.11,  0.082, 100.65,  0.094,  76.30,  0.100,  83.77,  0.091,  62.73,  0.102,  52.92,  0.093,  43.96,  0.041,  12.34,  0.030,  30.33,  0.061, 349.66,  0.029,  59.12,  0.021,  88.28,  0.026,  30.73,  0.019, 352.82,  0.035,   8.15,  0.468, 305.80,  0.285, 284.10,  0.599, 272.58,  0.900, 294.22,  0.469, 278.51,  0.418, 273.30,  0.392, 294.35,  0.188, 266.74,  0.197, 258.16,
3/02/2017 18:00:00, 16.5,232.3,  2.5, -6.4, 45.643, 25.86,  0.0,  0.0,  0.201, 285.46,  0.182, 282.49,  0.172, 283.05,  0.091, 297.12,  0.025, 193.90,  0.034, 202.82,  0.037, 192.02,  0.034, 212.80,  0.005, 109.49,  0.032,  23.32,  0.067,  26.26,  0.129,  44.83,  0.139,  39.33,  0.119,  33.19,  0.095,  48.65,  0.070,  41.25,  0.088,  41.78,  0.124,  42.85,  0.334, 286.94,  0.366, 257.83,  0.496, 290.85,  0.619, 294.53,  0.414, 290.35,  0.293, 322.28,  0.224, 338.14,  0.154,  14.83,  0.185,  10.84,
3/02/2017 19:00:00, 16.5,232.3,  2.5, -6.4, 45.604, 25.91,  0.0,  0.0,  0.140,  58.62,  0.184,  60.65,  0.160,  67.31,  0.150,  65.31,  0.115,  54.00,  0.106,  23.31,  0.089,  15.12,  0.075, 340.65,  0.087, 355.53,  0.090, 326.10,  0.098, 299.72,  0.102, 303.65,  0.114, 305.60,  0.107, 293.23,  0.095, 297.15,  0.112, 291.30,  0.121, 298.75,  0.116, 320.51,  0.388, 307.04,  0.171, 333.95,  0.744, 293.53,  0.955, 306.03,  0.500, 296.63,  0.501, 303.84,  0.326, 292.71,  0.256, 276.56,  0.292, 260.18,
3/02/2017 20:00:00, 16.4,232.4,  2.5, -6.4, 45.589, 25.70,  0.0,  0.0,  0.095, 308.76,  0.121, 306.29,  0.120, 301.94,  0.101, 291.75,  0.027,  35.02,  0.125,  56.40,  0.144,  65.00,  0.141,  68.44,  0.123,  66.40,  0.121,  76.67,  0.118,  79.85,  0.122,  73.84,  0.108,  65.07,  0.099,  36.61,  0.104,  31.23,  0.098,   7.53,  0.123,   2.50,  0.116,   6.53,  0.576, 306.65,  0.213, 302.76,  0.650, 305.15,  0.728, 314.51,  0.408, 308.06,  0.348, 299.07,  0.433, 315.23,  0.257, 312.93,  0.352, 307.40,
3/02/2017 21:00:00, 16.5,232.3,  2.5, -6.4, 45.558, 27.71,  0.0,  0.0,  0.193, 327.51,  0.210, 324.36,  0.257, 310.91,  0.244, 319.87,  0.248, 310.24,  0.259, 315.04,  0.283, 310.33,  0.314, 312.66,  0.321, 310.13,  0.325, 315.87,  0.329, 315.11,  0.339, 318.02,  0.316, 312.61,  0.319, 317.01,  0.346, 318.90,  0.348, 317.34,  0.327, 316.11,  0.319, 314.93,  0.513, 320.61,  0.288,  14.58,  0.866, 315.35,  1.088, 320.05,  0.539, 290.76,  0.602, 305.82,  0.579, 312.43,  0.474, 306.77,  0.483, 303.18,
3/02/2017 22:00:00, 16.6,232.2,  2.5, -6.4, 45.504, 27.82,  0.0,  0.0,  0.379, 313.75,  0.406, 305.54,  0.395, 308.20,  0.404, 309.13,  0.396, 305.54,  0.429, 304.69,  0.447, 301.46,  0.449, 304.42,  0.438, 309.76,  0.446, 308.77,  0.439, 306.80,  0.451, 304.70,  0.464, 310.48,  0.450, 313.45,  0.488, 310.00,  0.494, 309.94,  0.506, 314.29,  0.493, 315.98,  0.737, 318.20,  0.385,   5.40,  1.041, 318.21,  1.145, 316.35,  0.742, 318.15,  0.893, 320.68,  0.913, 321.67,  0.626, 321.07,  0.557, 322.63,
3/02/2017 23:00:00, 16.5,232.2,  2.5, -6.4, 45.455, 26.75,  0.0,  0.0,  0.378, 312.31,  0.387, 304.38,  0.363, 286.79,  0.362, 286.88,  0.417, 293.35,  0.418, 289.28,  0.399, 296.92,  0.428, 303.86,  0.501, 308.72,  0.560, 312.52,  0.581, 315.64,  0.586, 314.00,  0.550, 312.80,  0.547, 313.05,  0.555, 314.25,  0.602, 310.82,  0.613, 311.44,  0.581, 315.43,  0.694, 311.52,  0.295, 303.93,  0.999, 313.59,  1.346, 317.85,  0.842, 311.64,  0.915, 310.69,  0.783, 315.82,  0.591, 306.03,  0.553, 306.73,
4/02/2017 00:00:00, 16.5,232.1,  2.5, -6.4, 45.400, 26.65,  0.0,  0.0,  0.298, 317.01,  0.338, 316.79,  0.373, 308.92,  0.380, 312.08,  0.353, 306.41,  0.365, 308.63,  0.388, 304.60,  0.362, 305.23,  0.405, 311.11,  0.477, 312.78,  0.508, 308.99,  0.506, 308.93,  0.516, 309.53,  0.468, 310.58,  0.491, 309.30,  0.504, 308.85,  0.491, 310.93,  0.510, 311.70,  0.211, 339.60,  0.346, 354.81,  0.963, 341.61,  0.951, 334.97,  0.503, 329.64,  0.726, 334.16,  0.537, 331.28,  0.430, 339.74,  0.499, 332.02,
4/02/2017 01:00:00, 16.4,232.2,  2.5, -6.4, 45.387, 26.49,  0.0,  0.0,  0.212, 315.05,  0.260, 304.71,  0.272, 312.03,  0.278, 316.01,  0.266, 311.41,  0.291, 315.66,  0.271, 311.12,  0.240, 304.81,  0.245, 307.32,  0.230, 296.25,  0.184, 300.53,  0.229, 306.54,  0.280, 313.24,  0.269, 306.72,  0.250, 304.18,  0.232, 295.30,  0.256, 304.50,  0.270, 300.56,  0.428, 320.88,  0.330, 353.03,  0.833, 336.14,  0.985, 328.98,  0.492, 330.25,  0.593, 323.28,  0.595, 323.59,  0.362, 326.75,  0.301, 307.82,
4/02/2017 02:00:00, 16.5,232.2,  2.5, -6.4, 45.425, 25.92,  0.0,  0.0,  0.167, 344.57,  0.190, 335.66,  0.156, 337.89,  0.154, 329.43,  0.142, 303.20,  0.150, 296.50,  0.163, 295.23,  0.150, 319.18,  0.171, 322.76,  0.169, 335.91,  0.165, 328.99,  0.170, 313.31,  0.174, 317.24,  0.185, 312.27,  0.170, 304.68,  0.163, 307.30,  0.157, 300.05,  0.149, 288.99,  0.371, 309.16,  0.283, 293.08,  0.810, 306.46,  0.907, 316.75,  0.539, 301.71,  0.460, 297.87,  0.527, 302.67,  0.469, 292.19,  0.335, 296.20,
4/02/2017 03:00:00, 16.4,232.2,  2.5, -6.4, 45.484, 25.54,  0.0,  0.0,  0.088, 276.12,  0.081, 274.36,  0.121, 279.57,  0.115, 286.11,  0.100, 289.60,  0.095, 293.56,  0.102, 284.45,  0.129, 299.11,  0.158, 311.41,  0.141, 325.10,  0.173, 317.07,  0.177, 327.82,  0.167, 331.51,  0.154, 334.86,  0.170, 337.01,  0.200, 341.21,  0.208, 345.47,  0.164, 358.39,  0.271, 308.47,  0.396, 268.50,  0.489, 295.12,  0.504, 311.01,  0.265, 341.34,  0.225, 332.18,  0.121, 310.69,  0.169, 320.89,  0.199, 313.96,
4/02/2017 04:00:00, 16.4,232.3,  2.5, -6.4, 45.581, 25.45,  0.0,  0.0,  0.057,  40.44,  0.055, 109.72,  0.096, 121.21,  0.102, 137.52,  0.088, 130.24,  0.086, 135.69,  0.108, 112.29,  0.141,  99.21,  0.167, 104.82,  0.174,  93.25,  0.173,  83.39,  0.195,  73.04,  0.136,  68.06,  0.100,  72.14,  0.091,  70.81,  0.135,  74.86,  0.148,  67.77,  0.149,  64.28,  0.232, 291.20,  0.197, 286.77,  0.390, 313.22,  0.545, 323.46,  0.371, 308.16,  0.298, 307.04,  0.118, 254.03,  0.027, 272.04,  0.036, 251.20,
4/02/2017 05:00:00, 16.4,232.3,  2.5, -6.4, 45.636, 26.16,  0.0,  0.0,  0.111,  96.89,  0.112, 139.37,  0.132, 150.45,  0.117, 135.93,  0.160, 127.37,  0.132, 118.83,  0.177, 125.59,  0.139, 124.19,  0.148, 126.38,  0.171, 119.34,  0.119, 119.87,  0.043, 139.46,  0.048, 242.02,  0.029, 283.31,  0.053, 229.24,  0.027, 219.30,  0.013, 247.32,  0.035,   0.46,  0.276, 299.75,  0.258,  13.08,  0.349, 327.13,  0.708, 323.14,  0.315, 309.89,  0.278, 317.36,  0.191, 337.83,  0.074, 290.35,  0.088,   3.47,
4/02/2017 06:00:00, 16.5,232.2,  2.5, -6.4, 45.683, 27.24,  0.0,  0.0,  0.203,  93.71,  0.126, 106.07,  0.159, 114.82,  0.109, 122.30,  0.121, 134.89,  0.110, 162.36,  0.105, 166.91,  0.081, 159.98,  0.071, 150.85,  0.035, 152.48,  0.061, 171.04,  0.042, 178.01,  0.038, 119.59,  0.046, 100.09,  0.034, 112.29,  0.027, 165.44,  0.038, 122.57,  0.059, 155.41,  0.304, 302.82,  0.123, 312.86,  0.472, 295.28,  0.686, 300.68,  0.307, 306.17,  0.341, 286.86,  0.272, 314.12,  0.081, 234.83,  0.067, 239.58,
4/02/2017 07:00:00, 16.4,232.1,  2.5, -6.4, 45.702, 26.67,  0.0,  0.0,  0.034, 246.95,  0.069,  27.02,  0.101,  52.28,  0.147,  67.50,  0.175,  54.88,  0.141,  51.34,  0.110,  56.09,  0.108,  56.54,  0.087,  39.13,  0.044,  25.88,  0.019, 343.38,  0.025, 353.74,  0.033,   5.83,  0.058,  64.41,  0.026,  97.70,  0.038, 326.13,  0.063, 360.00,  0.088, 348.04,  0.284, 302.89,  0.333, 271.02,  0.667, 269.90,  0.889, 269.58,  0.586, 262.31,  0.333, 290.40,  0.134, 268.64,  0.048, 253.69,  0.048, 261.86,
4/02/2017 08:00:00, 16.5,232.1,  2.5, -6.4, 45.681, 27.23,  0.0,  0.0,  0.079, 237.13,  0.021, 329.79,  0.052,  41.32,  0.091,   7.44,  0.085,   0.22,  0.097,  10.37,  0.089,  21.93,  0.094,  18.94,  0.101,  12.28,  0.052,  17.51,  0.033,  65.41,  0.039,  74.48,  0.037,  91.33,  0.060, 119.13,  0.042, 182.28,  0.057, 227.17,  0.056, 214.64,  0.051, 133.47,  0.373, 318.09,  0.188, 344.28,  0.567, 321.08,  0.564, 326.39,  0.305, 300.08,  0.410, 302.01,  0.135, 315.30,  0.038, 213.43,  0.020, 153.39,
4/02/2017 09:00:00, 16.5,232.0,  2.5, -6.4, 45.622, 27.58,  0.0,  0.0,  0.089, 336.32,  0.078, 284.75,  0.082, 292.33,  0.087, 304.09,  0.087, 307.86,  0.104, 303.21,  0.112, 307.08,  0.114, 304.37,  0.076, 299.28,  0.073, 292.74,  0.086, 286.10,  0.084, 296.84,  0.112, 293.58,  0.132, 293.23,  0.116, 290.00,  0.095, 297.16,  0.108, 306.89,  0.178, 312.50,  0.252, 306.44,  0.250, 329.15,  0.820, 298.46,  0.878, 300.26,  0.576, 289.36,  0.419, 302.84,  0.279, 288.72,  0.169, 284.74,  0.174, 274.80,
4/02/2017 10:00:00, 16.5,231.9,  2.5, -6.4, 45.554, 28.13,  0.0,  0.0,  0.227, 319.63,  0.239, 321.78,  0.224, 318.13,  0.260, 316.20,  0.245, 313.25,  0.247, 316.01,  0.271, 315.68,  0.257, 310.70,  0.230, 311.56,  0.253, 315.61,  0.270, 317.78,  0.251, 313.15,  0.248, 312.01,  0.241, 322.18,  0.260, 313.83,  0.265, 317.31,  0.288, 320.78,  0.304, 320.51,  0.474, 313.07,  0.247, 351.24,  1.081, 304.05,  1.137, 308.58,  0.623, 309.73,  0.915, 307.38,  0.726, 310.71,  0.527, 317.96,  0.590, 312.87,
4/02/2017 11:00:00, 16.5,231.9,  2.5, -6.4, 45.468, 27.48,  0.0,  0.0,  0.134, 280.04,  0.214, 291.59,  0.254, 292.58,  0.325, 307.26,  0.348, 310.97,  0.377, 311.45,  0.387, 305.77,  0.397, 310.32,  0.389, 309.44,  0.380, 307.63,  0.396, 308.78,  0.415, 307.33,  0.413, 307.59,  0.415, 304.54,  0.409, 304.98,  0.420, 302.67,  0.426, 305.83,  0.421, 307.24,  0.435, 301.59,  0.631, 259.00,  1.034, 275.49,  1.205, 280.17,  0.802, 271.55,  0.909, 273.70,  0.787, 284.33,  0.631, 277.81,  0.642, 267.42,
